SN,Polymer_SMILES,Solvent_SMILES,Activities,logD,liquid_density_solvent,MW_rdkit,log10MV,Valid_SMILES,Tg,FFV,Tc,Density,Rg
304,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.209516088,-7.91721463,0.865,92.141,2.027436814,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
305,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.263533879,-8.088309841,0.865,92.141,2.027436814,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
306,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.307202243,-8.156144577,0.865,92.141,2.027436814,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
307,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.158003282,-8.924453039,0.876,106.168,2.08348953,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
308,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.215983488,-8.48945499,0.876,106.168,2.08348953,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
309,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.380968112,-8.374687549,0.876,106.168,2.08348953,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
310,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.436123512,-8.212539525,0.876,106.168,2.08348953,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
311,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.11762,-8.346787486,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
312,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.23917,-8.140261434,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
313,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.32304,-8.092051478,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
314,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.38494,-8.133122186,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
315,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.47285,-8.0,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
316,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.64642,-7.850780887,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
317,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.72402,-7.790484985,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
318,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.80385,-7.823908741,1.48,119.378,1.906662583,True,144.78984867535405,0.38304617131848356,0.20820129687988742,1.0804286508595904,16.311549603805606
319,CCCCC1CC2CC1C([*])C2[*],CO,0.0298,-7.193820026,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
320,CCCCC1CC2CC1C([*])C2[*],CO,0.09594,-7.283162277,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
321,CCCCC1CC2CC1C([*])C2[*],CO,0.24809,-7.331614083,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
322,CCCCC1CC2CC1C([*])C2[*],CO,0.42729,-7.596879479,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
323,CCCCC1CC2CC1C([*])C2[*],CO,0.5511,-7.73754891,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
324,CCCCC1CC2CC1C([*])C2[*],CO,0.69967,-7.882728704,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
325,CCCCC1CC2CC1C([*])C2[*],CO,0.99811,-8.024568191,0.787,32.042,1.609744884,True,63.61490073625252,0.4015540104888505,0.21679702743026352,0.8330962266988633,11.949850217216623
326,CCCCCCC1CC2CC1C([*])C2[*],CO,0.0298,-7.388276692,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
327,CCCCCCC1CC2CC1C([*])C2[*],CO,0.09464,-7.18243463,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
328,CCCCCCC1CC2CC1C([*])C2[*],CO,0.24809,-7.19859629,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
329,CCCCCCC1CC2CC1C([*])C2[*],CO,0.42957,-7.299296283,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
330,CCCCCCC1CC2CC1C([*])C2[*],CO,0.54882,-7.420216403,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
331,CCCCCCC1CC2CC1C([*])C2[*],CO,0.70195,-7.463441557,0.787,32.042,1.609744884,True,55.53928303907374,0.4015007492368781,0.2633279494214301,0.8406626090475104,11.845303140979164
332,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.02622,-7.373659633,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
333,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.09236,-7.273272791,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
334,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.24679,-7.341988603,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
335,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.42957,-7.404503778,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
336,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.54979,-7.161780778,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
337,CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.70325,-7.315154638,0.787,32.042,1.609744884,True,45.865287284854915,0.3983416282533132,0.31302584989196147,0.8514747133540762,12.976098078753006
338,CCCCOC(=O)C([*])C[*],c1ccccc1,0.0,-9.0,0.873,78.114,1.951714634,True,-7.199298445981796,0.3712623657492037,0.2106636764696111,0.9510093192165032,12.852495000153132
339,CCOC(=O)C([*])C[*],c1ccccc1,0.0,-8.698970004,0.873,78.114,1.951714634,True,60.69642940137246,0.35943144626190315,0.2163814218960034,1.0000823975908035,14.65993125050693
340,COC(=O)C(C)([*])C[*],CC(=O)C(C)C,1.0,-12.57186521,0.805,86.134,2.029378736,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
341,COC(=O)C(C)([*])C[*],CC(=O)CC(C)C,1.0,-12.80134291,0.796,100.161,2.099785584,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
342,COC(=O)C(C)([*])C[*],CC(C)=O,1.0,-12.33254705,0.784,58.08,1.869710545,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
343,COC(=O)C(C)([*])C[*],CCC(C)=O,1.0,-12.44611697,0.799,72.107,1.955430648,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
344,COC(=O)C(C)([*])C[*],CCCC(C)=O,1.0,-12.55909092,0.802,86.134,2.031000248,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
345,COC(=O)C(C)([*])C[*],CCCC(C)C(=O)C(C)CCC,1.0,-12.66354027,0.8,170.296,2.32811446,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
346,COC(=O)C(C)([*])C[*],CCCCC,0.0,-15.5214335,0.621,72.151,2.065150755,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
347,COC(=O)C(C)([*])C[*],CCCCCCCCC,0.0,-16.32882716,0.7,128.259,2.26298981,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
348,COC(=O)C(C)([*])C[*],CCCO,1.0,-6.886056648,0.802,60.096,1.874671198,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
349,COC(=O)C(C)([*])C[*],CCO,0.0,-12.38827669,0.787,46.069,1.767434053,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
350,COC(=O)C(C)([*])C[*],CCO,1.0,-6.657577319,0.787,46.069,1.767434053,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
351,COC(=O)C(C)([*])C[*],CO,0.0,-10.80134291,0.787,32.042,1.609744884,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
352,COC(=O)C(C)([*])C[*],CO,1.0,-6.337242168,0.787,32.042,1.609744884,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
353,COC(=O)C(C)([*])C[*],COC(C)(C)C,1.0,-12.67571754,0.735,88.15,2.078934978,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
354,COC(=O)C(C)([*])C[*],COC(C)=O,0.072,-12.30103,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
355,COC(=O)C(C)([*])C[*],COC(C)=O,0.145,-11.30103,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
356,COC(=O)C(C)([*])C[*],COC(C)=O,0.19,-10.52287875,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
357,COC(=O)C(C)([*])C[*],COC(C)=O,0.231,-10.18708664,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
358,COC(=O)C(C)([*])C[*],COC(C)=O,0.317,-10.07058107,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
359,COC(=O)C(C)([*])C[*],COC(C)=O,0.358,-9.455931956,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
360,COC(=O)C(C)([*])C[*],COC(C)=O,0.375,-9.22184875,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
361,COC(=O)C(C)([*])C[*],COC(C)=O,0.45,-9.0,0.927,74.079,1.902615377,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
362,COC(=O)C(C)([*])C[*],ClC(Cl)(Cl)Cl,0.0,-17.88605665,1.583,153.823,1.987540362,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
363,COC(=O)C(C)([*])C[*],c1ccccc1,0.0,-15.5214335,0.873,78.114,1.951714634,True,83.98663728640955,0.3462353761287097,0.16322298990183376,0.960038972662972,14.959474303030643
364,COC(=O)C([*])C[*],c1ccccc1,0.0,-11.82390874,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
365,COC(=O)C([*])C[*],c1ccccc1,0.071661306,-8.725842151,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
366,COC(=O)C([*])C[*],c1ccccc1,0.142115624,-8.394694954,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
367,COC(=O)C([*])C[*],c1ccccc1,0.225255204,-7.978810701,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
368,COC(=O)C([*])C[*],c1ccccc1,0.315705384,-7.723538196,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
369,COC(=O)C([*])C[*],c1ccccc1,0.415187043,-7.308034897,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
370,COC(=O)C([*])C[*],c1ccccc1,0.495727697,-7.003488328,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
371,COC(=O)C([*])C[*],c1ccccc1,0.573949918,-6.485452247,0.873,78.114,1.951714634,True,81.51676043852979,0.3307242025319649,0.18252621653400516,1.1010107042914115,16.33403286791369
372,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.028043553,-6.962573502,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
373,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.043576391,-6.679853714,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
374,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.056692938,-6.480172006,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
375,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.078686718,-6.234331445,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
376,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.094919347,-6.095825632,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
377,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.114781183,-5.88941029,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
378,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.132533022,-5.818156412,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
379,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.150064692,-5.812479279,0.573,58.124,2.006200872,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
380,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.003732389,-7.829738285,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
381,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.017096291,-7.292429824,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
382,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.024501542,-7.530177984,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
383,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.027631515,-7.258060922,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
384,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.035584344,-6.779891912,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
385,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.039422014,-6.8569852,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
386,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.040000076,-6.718966633,0.621,72.151,2.065150755,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
387,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.0,-8.361510743,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
388,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.007946227,-7.602059991,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
389,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.027503615,-7.661543506,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
390,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.027906387,-7.303643611,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
391,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.029970912,-7.050122296,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
392,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.042827965,-6.659555885,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
393,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.053954908,-6.628932138,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
394,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.062637543,-6.619788758,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
395,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.066252705,-6.931814138,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
396,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.06783917,-6.450996738,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
397,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.076046688,-6.390405591,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
398,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.082201731,-6.390405591,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
399,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.107080028,-6.903089987,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
400,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.132709447,-6.946921557,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
401,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.143929292,-6.931814138,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
402,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.169408613,-6.910094889,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
403,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.170006222,-6.527243551,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
404,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.195730579,-6.928117993,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
405,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.212744354,-6.910094889,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
406,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.253340835,-6.928117993,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
407,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.305342429,-6.931814138,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
408,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.377551013,-6.920818754,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
409,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.431420556,-6.920818754,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
410,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.479360835,-6.920818754,0.656,86.178,2.118492571,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
411,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.046799569,-7.301899454,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
412,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.062792443,-7.452225295,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
413,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.096049028,-7.669586227,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
414,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.158901053,-7.744727495,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
415,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.252682087,-7.826813732,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
416,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.352919777,-7.663540266,0.802,60.096,1.874671198,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
417,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.103712434,-6.962573502,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
418,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.291235489,-7.238072162,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
419,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.443241945,-7.118045029,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
420,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.551397444,-7.005243055,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
421,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.641354987,-7.090979146,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
422,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.705086064,-7.005243055,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
423,C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.742514213,-6.417936637,0.787,46.069,1.767434053,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
424,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.071710927,-5.928117993,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
425,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.145514212,-6.013676223,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
426,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.18576644,-6.233587153,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
427,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.241279224,-6.530177984,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
428,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.32512477,-6.756961951,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
429,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.402822822,-6.812479279,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
430,C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.453980459,-6.774690718,0.787,32.042,1.609744884,True,98.44987735447475,0.42817728637011887,0.18924758649230486,0.9646951952006761,12.763814272952443
